Customer Number_x,Account Name,Certificate Number,Registration Type,Certificate Status,Status Date,Address Line 1,Address Line 2,City-State-Zip,County,Customer Number_y,Year,Dogs,Cats,Guinea Pigs,Hamsters,Rabbits,Non-Human Primates,Sheep,Pigs,Other Farm Animals,All Other Animals,latitude,longitude,Exception Report
505169,Altasciences Preclinical Seattle LLC,91-R-0075,Class R - Research Facility,Active,,6605 Merrill Creek Parkway,,"Everett, WA 98203",Snohomish,505169,2024,266.0,,,,,2700.0,,,,,47.938313,-122.266932,False
505339,USDA ARS Human Nutrition Rsrch Cntr Aging Tufts Un,14-G-0002,Class G - Agricultural Research Facility ARS,Active,,711 WASHINGTON ST,,"BOSTON, MA 02111",Suffolk,505339,2024,,,,,,,,,,,42.350579,-71.063611,False
505364,Florida Institute Of Technology,58-R-0164,Class R - Research Facility,Active,,150 W University Blvd,,"MELBOURNE, FL 32901",Brevard,505364,2024,,,,,,17.0,,,,,28.065709,-80.623214,False
505506,Montclair State University,22-R-0158,Class R - Research Facility,Active,,"1 Normal Ave., Attn: Office of Research Compliance, NURS. Bldg. Suite 333",,"Montclair, NJ 07043",Essex,505506,2024,,,,,,,,,,,40.857718,-74.202475,False
505559,Indiana University Health,32-R-0056,Class R - Research Facility,Active,,I-65 @ 21st Street; PO Box 1367,,"Indianapolis, IN 46202",Marion,505559,2024,,,,,5.0,,,12.0,,,39.794968,-86.166356,False
505775,Alaska Department Of Fish And Game,96-R-0007,Class R - Research Facility,Active,,Matanuska Experiment Farm,1509 Georgeson Rd,"PALMER, AK 99645",Matanuska-Susitna,505775,2024,,,,,,,,,,,61.587375,-149.226615,False
505884,Charlesson LLC (EYECRO LLC),73-R-0123,Class R - Research Facility,Active,,5301 N Beverly Drive,,"OKLAHOMA CITY, OK 73105",Oklahoma,505884,2024,,,,,70.0,,,,,,35.523039,-97.503953,False
505981,Cooper University Health Care,22-R-0159,Class R - Research Facility,Active,,1 Cooper Plaza,,"CAMDEN, NJ 08103",Camden,505981,2024,,,,,,,,22.0,,,39.940929,-75.115808,False
506106,"Cytotheryx, Inc. (Cytotheryx Barrier)",41-R-0091,Class R - Research Facility,Active,,PO Box 7193,,"Rochester, MN 55903",Olmsted,506106,2024,,,,,,,,188.0,,,44.075285,-92.516916,False
506165,TTUHSC El Paso (Texas Tech University Health Science Center El Paso),74-R-0231,Class R - Research Facility,Active,,MSC 31001,5001 El Paso Dr,"EL PASO, TX 79905",El Paso,506165,2024,,,,,,,,,,,31.76977,-106.415728,False
506442,Clinvet USA LLC,21-R-0248,Class R - Research Facility,Active,,1479 Talmadge Hill Road South,,"Waverly, NY 14892",Tioga,506442,2024,769.0,851.0,,,,,,,,,42.045404,-76.500107,False
506554,Envigo RMS LLC,32-R-0058,Class R - Research Facility,Active,,"8520 Allison Pointe Blvd., Suite 400",,"Indianapolis, IN 46250",Marion,506554,2024,,,,2207.0,,,,,,,39.909485,-86.085292,False
506556,Envigo Global Services Inc,23-R-0187,Class R - Research Facility,Active,,310 Swamp Bridge Road,,"DENVER, PA 17517",Lancaster,506556,2024,,,,,100.0,95.0,,,,,40.263254,-76.137081,False
506631,BASi Gaithersburg (Inotiv Gaithersburg),51-R-0103,Class R - Research Facility,Active,,13 First Field Road,,"DARNESTOWN, MD 20878",Montgomery,506631,2024,,,,,614.0,,,,,,39.140241,-77.225371,False
506806,Envol Biomedical LLC,21-R-0250,Class R - Research Facility,Active,,555 Madison Ave,,"NEW YORK, NY 10022",New York,506806,2024,,,,,,706.0,,,,,40.761341,-73.972876,False
507018,Valley College,31-R-0135,Class R - Research Facility,Active,,8700 BROOKPARK ROAD,,"CLEVELAND, OH 44129",Cuyahoga,507018,2024,,,1.0,,,,,,,,41.419192,-81.74737,False
507019,Utah Velley University,87-R-0028,Class R - Research Facility,Active,,800 W University Parkway,,"OREM, UT 84058",Utah,507019,2024,,,,,1.0,,,,,,40.277109,-111.712765,False
507281,Nash Community College Veterinary Medical Tech,55-R-0154,Class R - Research Facility,Active,,522 N Old Carriage Road,,"ROCKY MOUNT, NC 27804",Nash,507281,2024,34.0,16.0,,,,,,,,,35.976412,-77.899891,False
507300,Northern Biomedical Research,34-R-0168,Class R - Research Facility,Active,,1210 E Pontaluna Road,,"Norton Shores, MI 49456",Muskegon,507300,2024,,,,,18.0,717.0,,84.0,,,43.137777,-86.212314,False
507737,Bronco Research Services LLC (Inotiv),84-R-0091,Class R - Research Facility,Active,,PO Box 1417,,"FORT COLLINS, CO 80522",Larimer,507737,2024,338.0,,,,73.0,,72.0,113.0,,,40.594597,-105.127416,False
507892,"Attentive Science, LLC",48-R-0118,Class R - Research Facility,Active,,17745 Metcalf Ave Building #4,,"STILWELL, KS 66085",Johnson,507892,2024,390.0,,,166.0,9.0,,,36.0,,,38.807983,-94.663072,False
507904,Neuralink,93-R-0586,Class R - Research Facility,Active,,35640 Fremont Blvd #629,,"FREMONT, CA 94536",Alameda,507904,2024,,,,,,17.0,90.0,8.0,,,37.568176,-122.025391,False
507906,AHED Of Ohio Inc (Rockford Career College),33-R-0162,Class R - Research Facility,Active,,1130 S Alpine Rd,Suite 100,"ROCKFORD, IL 61108",Winnebago,507906,2024,192.0,127.0,,,3.0,,,,,,42.256042,-89.027075,False
508033,Palm Beach Atlantic University Inc (Gregory School of Pharmacy),58-R-0166,Class R - Research Facility,Active,,901 S Flagler Drive,P.O. Box 24708,"West Palm Beach, FL 33416",Palm Beach,508033,2024,,,6.0,,,,,,,,26.705076,-80.049701,False
508088,"BECTON, DICKINSON & COMPANY",57-R-0130,Class R - Research Facility,Active,,1475 Athens Highway,,"GRAYSON, GA 30017",Gwinnett,508088,2024,,,,,605.0,,,,,,33.861283,-83.978493,False
508132,"Hope Farms At Disco Bay, LLC",91-R-0078,Class R - Research Facility,Active,,282088 US Hwy 101,,"Port Townsend, WA 98368",Jefferson,508132,2024,,,,,,,,,3.0,,47.997789,-122.89343,False
508247,Huckleberry Farms LLC,35-R-0136,Class R - Research Facility,Active,,2706 County Road E,,"MOUNT HOREB, WI 53572",Dane,508247,2024,,,,,,,,501.0,,,42.999887,-89.763968,False
508341,Genovis Inc,14-R-0219,Class R - Research Facility,Cancelled,,245 First Street,,"CAMBRIDGE, MA 02142",Middlesex,508341,2024,,,,,,,,,,,42.363548,-71.078724,False
508388,Alcon Research LLC,74-R-0234,Class R - Research Facility,Active,,6201 S Freeway R3-10,,"FORT WORTH, TX 76134",Tarrant,508388,2024,,,,,1240.0,,,7.0,,,32.667659,-97.317249,False
508507,Lawrence University,35-R-0137,Class R - Research Facility,Active,,711 East Boldt Way,,"APPLETON, WI 54911",Outagamie,508507,2024,,,,,,,,,,,44.259783,-88.396548,False
508596,Mountain West Research (Care Research),84-R-0093,Class R - Research Facility,Active,,6200 E. CR 56,,"FORT COLLINS, CO 80524",Larimer,508596,2024,37.0,,,,25.0,,,79.0,,,40.654225,-104.960224,False
508658,LFM Quality Laboratories Inc,32-R-0060,Class R - Research Facility,Active,,15200 South Cypress St,,"TERRE HAUTE, IN 47802",Vigo,508658,2024,121.0,67.0,,,,,,,,,39.281476,-87.405911,False
508671,Liberty University Inc (Liberty University College of Osteopathic Medicine),52-R-0137,Class R - Research Facility,Cancelled,,1971 University Blvd,,"LYNCHBURG, VA 24515",Lynchburg City,508671,2024,,,,,,,,,,,37.350344,-79.17901,False
600227,Southeast Technical College,46-R-0014,Class R - Research Facility,Active,,2320 N Career Avenue,,"Sioux Falls, SD 57107",Minnehaha,600227,2024,97.0,116.0,,,3.0,,,,,,43.57051,-96.77947,False
600326,Raven Medical Inc,55-R-0155,Class R - Research Facility,Active,,4400 Bragg Blvd.,,"Fayetteville, NC 28303",Cumberland,600326,2024,,,,,,,,5.0,12.0,,35.085307,-78.947658,False
600403,F3EA Inc,67-R-0001,Class R - Research Facility,Active,,110 Riverview Drive,,"Savannah, GA 31404",Chatham,600403,2024,,,,,,,,26.0,,,32.06506,-81.042243,False
600625,Norman Peterson (Worldwide Primates Inc),91-R-0079,Class R - Research Facility,Cancelled,,21717 30th Drive SE,Bldg 3,"Bothell, WA 98021",King,600625,2024,,,,,,,,,,,47.801368,-122.193524,False
600704,Hobart and William Smith Colleges,21-R-0253,Class R - Research Facility,Active,,300 Pulteney Street,,"Geneva, NY 14456",Ontario,600704,2024,,,,,,,,,,,42.859172,-76.985648,False
601170,Medical Innovations and Training Institute,88-R-0010,Class R - Research Facility,Active,,1534 W. Warm Springs Road,,"Henderson, NV 89014",Clark,601170,2024,,,,,,,,19.0,,,36.057523,-115.052141,False
601690,"Guardian Centers of Georgia, LLC",67-R-0003,Class R - Research Facility,Active,,600 Perry Parkway,,"Perry, GA 31069",Houston,601690,2024,,,,,,,,182.0,,,32.494694,-83.752116,False
601693,Cleveland Clinic Florida,58-R-0171,Class R - Research Facility,Active,,2950 Cleveland Clinic Blvd,,"Weston, FL 33331",Broward,601693,2024,,,,,,,,,,,26.082513,-80.364928,False
601718,"Bayside Preclinical Services, Inc",93-R-0603,Class R - Research Facility,Active,,P.O. Box 4051,,"Davis, CA 95617",Yolo,601718,2024,39.0,,,,,,,97.0,,,38.55413,-121.798469,False
6002826,Arrowhead Pharmaceuticals,93-R-0592,Class R - Research Facility,Active,,10102 Hoyt Park Dr,,"San Diego, CA 92131",San Diego,6002826,2024,,,,,174.0,,,,,,32.906903,-117.106578,False
6002907,Jaybird Noel LLC (Jaybird Noel LLC),65-R-0508,Class R - Research Facility,Active,,9799 highway 80,,"Morton, MS 39117",Scott,6002907,2024,,72.0,,,,,,,,,32.361415,-89.570812,False
6002932,Great Bay Community College Veterinary Technology Program,12-R-0009,Class R - Research Facility,Active,,320 CORPORATE DRIVE,,"PORTSMOUTH, NH 03801",Rockingham,6002932,2024,,,,,,,,,,,43.0721,-70.798794,False
6002961,Young Veterinary Research Services Inc,93-R-0593,Class R - Research Facility,Active,,7243 East Ave,,"Turlock, CA 95380",Stanislaus,6002961,2024,236.0,142.0,,,,,,,,,37.493024,-120.766184,False
6003077,National Bio And Agro-Defense Facility (NBAF) (NBAF),48-G-0003,Class G - Agricultural Research Facility ARS,Active,,P.O. Box 1807,,"MANHATTAN, KS 66505",Riley,6003077,2024,,,,,,,,35.0,,,39.209375,-96.564589,False
6003435,University of Denver,84-R-0094,Class R - Research Facility,Active,,2199 S University Blvd,,"Denver, CO 80208",Denver,6003435,2024,,,,,,,,,,,39.676639,-104.961418,False
6003805,Northcentral Technical College,35-R-0139,Class R - Research Facility,Active,,1000 W Campus Drive,,"Wausau, WI 54401",Marathon,6003805,2024,,,,,,,,,131.0,,44.986446,-89.646087,False
6003985,Amplify Bio LLC,31-R-0136,Class R - Research Facility,Active,,"1425 Plain-City Georgesville Rd, JM 10",,"West Jefferson, OH 43162",Madison,6003985,2024,171.0,,68.0,,199.0,461.0,,205.0,,,39.92318,-83.249453,True
6010169,"Remote Medical Training Consultants, LLC",81-R-0020,Class R - Research Facility,Active,,P.O. Box 984,,"Seeley Lake, MT 59868",Missoula,6010169,2024,,,,,,,,,,,47.300776,-113.548481,False
6010250,Experimentica Ltd,74-R-0240,Class R - Research Facility,Cancelled,,3500 Camp Bowie Blvd,,"Fort Worth, TX 76107",Tarrant,6010250,2024,,,,,121.0,,,,,,32.748617,-97.369732,False
6010336,Chi University Corp,58-R-0168,Class R - Research Facility,Active,,9700 W HWY 318,,"Reddick, FL 32686",Marion,6010336,2024,,,,,,,,,,,29.40714,-82.283715,False
6010774,Collin County Community College,74-R-0241,Class R - Research Facility,Active,,391 Country Club Road,,"Wylie, TX 75418",Collin,6010774,2024,,,,,,,,,,,33.017037,-96.573052,False
6011005,"Tonix R&D Center, LLC (Tonix Pharmaceuticals)",51-R-0105,Class R - Research Facility,Active,,431 Aviation Way,,"Frederick, MD 21701",Frederick,6011005,2024,,,,,66.0,46.0,,,,,39.420667,-77.380256,False
6011355,"Noah Medical, Inc.",93-R-0597,Class R - Research Facility,Active,,1501 Industrial Road,,"San Carlos, CA 94070",San Mateo,6011355,2024,,,,,,,,6.0,,,37.500145,-122.243237,False
6011899,Science Corporation,93-R-0599,Class R - Research Facility,Active,,1010 Atlantic Ave,Suite 100,"Alameda, CA 94501",Alameda,6011899,2024,,,,,70.0,6.0,,,,,37.780258,-122.266351,False
6011944,"Innovations Through Research, LLC",47-R-0038,Class R - Research Facility,Active,,1290 CR M,,"Oakland, NE 68045",Burt,6011944,2024,,,,,,,,,,,41.858758,-96.445379,False
6012423,Element Research Group,41-R-0093,Class R - Research Facility,Active,,4129 85th Avenue North,,"Brooklyn Park, MN 55443",Hennepin,6012423,2024,3.0,,,,65.0,,89.0,284.0,,,45.108437,-93.336002,False
6012655,Fred Hutchinson Cancer Center,91-R-0081,Class R - Research Facility,Active,,"1100 Fairview Ave. No., M/S CD-101",P.O. Box 19024,"Seattle, WA 98109",King,6012655,2024,8.0,,46.0,176.0,,,,,,,47.628551,-122.330353,False
6012819,USDA-ARS Plant Genetics Research Unit,43-G-0001,Class G - Agricultural Research Facility ARS,Active,,920 E Campus Drive,Animal Science Research Center,"Columbia, MO 65211",Boone,6012819,2024,,,,,,,,,,,38.939168,-92.315989,False
6012948,Hillsborough Community College,58-R-0138,Class R - Research Facility,Active,,1206 N Park Road,,"Plant City, FL 33563",Hillsborough,6012948,2024,53.0,45.0,,,4.0,,,,,,28.026552,-82.10275,False
6012953,Texas A&M University-Corpus Christi (Division of Research and Innovation),74-R-0242,Class R - Research Facility,Active,,"6300 Ocean Drive, Unit 5844",,"Corpus Christi, TX 78412",Nueces,6012953,2024,,,,,,,,,,,27.719048,-97.334592,False
6013250,VST LLC (Medgene Labs),46-R-0015,Class R - Research Facility,Active,,1006 32nd Ave,,"Brookings, SD 57006",Brookings,6013250,2024,,,,,85.0,,,,,,44.314143,-96.751687,False
6013402,Gateway Biotechnology Inc.,43-R-0132,Class R - Research Facility,Active,,1154 N. Warson Road,,"Saint Louis, MO 63132",St. Louis,6013402,2024,,,,,,,,,,,38.680878,-90.394009,False
6013565,Bradford Schools LLC,23-R-0190,Class R - Research Facility,Active,,133 Freeport Road,,"Pittsburgh, PA 15215",Allegheny,6013565,2024,215.0,181.0,,,21.0,,,,,,40.490427,-79.905995,False
6013605,Fox College LLC,33-R-0163,Class R - Research Facility,Active,,18020 Oak Park Ave,,"Tinley Park, IL 60477",Cook,6013605,2024,71.0,63.0,,,13.0,,,,,,41.563802,-87.785188,False
6013631,Baylor University - Research,74-R-0243,Class R - Research Facility,Active,,One Bear Place #97310,,"Waco, TX 76798",McLennan,6013631,2024,,,,,,,,,,,31.548378,-97.119061,False
6014002,eGenesis Inc.,35-R-0141,Class R - Research Facility,Active,,3890 N 200 W,,"Rensselaer, IN 47978",Jasper,6014002,2024,,,,,,,,259.0,,,41.065845,-87.091946,False
6014552,QRF (Strategic Shooting Dynamics),74-R-0245,Class R - Research Facility,Active,,8403 SF 151,Suite 104 #516,"San Antonio, TX 78245",Bexar,6014552,2024,,,,,,,,90.0,,,29.406883,-98.722675,False
6014821,Acculab Life Sciences LLC,93-R-0604,Class R - Research Facility,Active,,11107 Roselle St Suite 204,,"San Diego, CA 92121",San Diego,6014821,2024,,,152.0,,105.0,29.0,,176.0,,,32.906266,-117.23056,False
6015063,"Stereotaxis, Inc",43-R-0133,Class R - Research Facility,Active,,"710 North Tucker Blvd, Ste 110",,"Saint Louis, MO 63101",St. Louis city,6015063,2024,,,,,,,,16.0,,,38.632749,-90.196181,False
6015834,May Wildlife Rehabilitation Center at Lees-McRae College,55-R-0156,Class R - Research Facility,Cancelled,,"191 Main St, CPO 3779",,"Banner Elk, NC 28641",Avery,6015834,2024,,,,,,,,,,,36.16258,-81.873358,False
6015932,Kennesaw State University,67-R-0004,Class R - Research Facility,Active,,"585 Cobb Ave. NW, MD 0111",,"Kennesaw, GA 30144",Cobb,6015932,2024,,,,,,,,,,,34.038066,-84.580646,False
6015952,Bellarmine University (Exotic Feline Rescue Center),61-R-0115,Class R - Research Facility,Active,,2001 Newburg Rd,,"Louisville, KY 40205",Jefferson,6015952,2024,5.0,,,,,,,,,,38.217604,-85.707731,False
6016037,Wesleyan University,16-R-0056,Class R - Research Facility,Active,,52 Lawn ave,"Room 303, Bld Hallatwater","Middletown, CT 06459",Middlesex,6016037,2024,,,,,,,,,,,41.552899,-72.656242,False
6016234,U.S. Fish and Wildlife Service National Wildlife Refuge System (Natural Program Resources Center),84-F-0010,Class F - Federal Research Facility,Active,,"1201 Oakridge Drive, Suite 320",,"Fort Collins, CO 80525",Larimer,6016234,2024,,,,,,,,,,,40.521145,-105.054532,False
6016961,Metropolitan Veterinary Academy,31-R-0137,Class R - Research Facility,Active,,734 Alpha Drive,,"Highland Heights, OH 44143",Cuyahoga,6016961,2024,,,,,,,,,,,41.543461,-81.455084,False
6017156,White Cell Tactical Group LLC,96-R-0008,Class R - Research Facility,Cancelled,,4750 West Yundt dr,,"Wasilla, AK 99623",,6017156,2024,,,,,,,,,,,61.544459,-149.565882,False
6017716,Trust Transparency LLC (Double Knot Kennels),74-R-0247,Class R - Research Facility,Active,,18 Augusta Pines Drive,Suite 151 W2,"Spring, TX 77389",Harris,6017716,2024,28.0,,,,,,,,,,30.128222,-95.535002,False
6018044,NIMML Institute,21-R-0258,Class R - Research Facility,Cancelled,,1800 Kraft Drive Suite 108,,"Blacksburg, VA 24060",Montgomery,6018044,2024,,,,,,,,,,,37.202609,-80.410678,False
6018158,Cambridge Technologies,41-R-0094,Class R - Research Facility,Active,,1525 Bioscience Dr. Suite 3,,"Worthington, MN 56187",Nobles,6018158,2024,,,18.0,,,,,,,,43.643337,-95.588888,False
6018778,EcoHealth Alliance,21-R-0259,Class R - Research Facility,Cancelled,,520 Eighth Avenue,Suite 1200,"New York City, NY 10018",New York,6018778,2024,,,,,,,,,,,40.75375,-73.992104,False
6019033,Connecticut State Community College (Veterinary Technology Group),16-R-0058,Class R - Research Facility,Active,,100 Training Hill Road,Veterinary Technology Group,"Middletown, CT 06457",Middlesex,6019033,2024,42.0,18.0,,,6.0,,,,,,41.538193,-72.611189,False
6019395,United Therapeutics Corporation,21-R-0261,Class R - Research Facility,Active,,77 Corporate Drive SE,,"Christiansburg, VA 24073",Montgomery,6019395,2024,,,,,,,,119.0,,,37.122634,-80.38423,False
6019411,BioMarin Pharmaceutical,93-R-0607,Class R - Research Facility,Active,,1600 Fisher Dr,,"Petaluma, CA 94954",Sonoma,6019411,2024,,,,,,,,,,,38.231844,-122.598376,False
6019454,The Fast and The Furry LLC,96-R-0009,Class R - Research Facility,Active,,5400 Mail Trail #60675,,"Fairbanks, AK 99709",Fairbanks North Star,6019454,2024,78.0,,,,,,,,,,64.815498,-147.881238,True
6019766,Microbiome and Metabolism Research Unit USDA-ARS,71-G-0005,Class G - Agricultural Research Facility ARS,Active,,15 Children's Way,,"Little Rock, AR 72202",Pulaski,6019766,2024,,,,,,,,,,,34.739396,-92.292369,True
6019827,Vermont Institute of Natural Science,13-R-0015,Class R - Research Facility,Active,,PO Box 1281,,"Quechee, VT 05059",Windsor,6019827,2024,,,,,,,,,,,43.637817,-72.427734,False
6020048,RTI LLC,46-R-0013,Class R - Research Facility,Active,,801 32nd Ave.,,"Brookings, SD 57006",Brookings,6020048,2024,,5.0,64.0,,3.0,,,,,,44.3139,-96.752839,False
6020062,"Gordian Biotechnology, Inc.",93-R-0608,Class R - Research Facility,Active,,486 Cabot Rd,,"South San Francisco, CA 94080",San Mateo,6020062,2024,,,,8.0,,,,,,,37.654211,-122.391515,False
6020096,Fauna Bio,93-R-0609,Class R - Research Facility,Active,,6460 Hollis St.,,"Emeryville, CA 94608",Alameda,6020096,2024,,,,,,,,,,,37.845831,-122.290966,False
6020134,"CIC Labs, Inc (CBSET)",14-R-0222,Class R - Research Facility,Active,,500 Shire Way,,"Lexington, MA 02421",Middlesex,6020134,2024,,,,,32.0,,131.0,634.0,,,42.429305,-71.254907,False
6020256,University of North Florida,58-R-0175,Class R - Research Facility,Active,,1 UNF Dr.,,"Jacksonville, FL 32224",Duval,6020256,2024,,,,,,,,,,,30.270482,-81.468756,False
6020810,Trocaire College,21-R-0262,Class R - Research Facility,Active,,360 Choate Avenue,,"Buffalo, NY 14220",Erie,6020810,2024,,,,,,,,,,,42.84675,-78.811914,False
6021121,SMART Reproduction,71-R-0120,Class R - Research Facility,Active,,1293 Greene 333 Rd,,"Jonesboro, AR 72401",Craighead,6021121,2024,,,,,,,,,,,35.974816,-90.743648,False
6021204,Solventum US LLC,41-R-0095,Class R - Research Facility,Active,,3M Center Bldg 270-1S-05,2510 Conway Ave E,"Maplewood, MN 55144",Ramsey,6021204,2024,,,,,,,,10.0,,,45.014551,-93.025535,False
6021425,"Endo USA, Inc.",23-R-0191,Class R - Research Facility,Active,,1400 Atwater Dr,,"Malvern, PA 19355",Chester,6021425,2024,,,302.0,,,,,,,,40.070513,-75.528693,False
6021839,Pharmalegacy Research LLC,93-R-0611,Class R - Research Facility,Active,,6042 Cornerstone West,Suite E,"San Diego, CA 92121",San Diego,6021839,2024,12.0,,,,1.0,28.0,,2.0,,,32.89713,-117.190386,False
6021910,BioSim Innovations,41-R-0096,Class R - Research Facility,Active,,7145 Boone Ave N,Suite 140,"Brooklyn Park, MN 55428",Hennepin,6021910,2024,,,,,,,,12.0,,,45.084804,-93.393057,False
