establishment_id,establishment_name,street,city,state,zip,latitude,longitude,type,slaughter,animals_slaughtered_list,animals_processed_list,phone,grant_date,dbas,slaughter_volume_category,processing_volume_category
P1000/01,Hilton Haulage Limited Partnership,"50 Sheffield Street, Washdyke",Timaru,Timaru District Council,,-44.3535564,171.2524786,Risk Management Programme - Transport and Storage,No,,"Animal products (non-dairy), Dairy material, Dairy products",,2023-06-12,,,
P1001/01,Hilton Haulage Limited Partnership,"50 Sheffield Street,Washdyke",Timaru,Timaru District Council,,-44.3535564,171.2524786,Risk Management Programme - Custom,No,,"Dairy material, Dairy products",,2025-03-24,,,
P1002/01,Hilton Haulage Limited Partnership,"50 Sheffield Street, Washdyke",Timaru,Timaru District Council,,-44.3535564,171.2524786,Risk Management Programme - Stores - Cold and Dry,No,,"Animal products (non-dairy), Dairy products, Non-AP",,2023-05-16,,,
P113/01,Dairy Goat Co-operative (N.Z.) Limited,18 Gallagher Drive,Hamilton,Hamilton City Council,,-37.8104993,175.2679169,Risk Management Programme - Custom,No,,"Dairy material, Dairy products, Follow-on formula, Infant formula, Milk powders, Nutritional powders excl IF & FOF, Speciality powders",,2023-03-06,,,
P162/01,Fonterra Brands (New Zealand) Limited,"527 Halswell Junction Road, Hornby",Christchurch,Christchurch City Council,,-43.5645493,172.5332278,Risk Management Programme - Stores - Cold and Dry,No,,Dairy products,,2019-08-13,,,
P166/01,Much Moore Ice Cream Company Limited,"232 Archers Road, Glenfield",Auckland,Auckland Council,,-36.7786412,174.7417717,Risk Management Programme - Stores - Cold and Dry,No,,"Dairy material, Dairy products, Frozen milk products",,2017-02-16,,,
P221/01,Fernglen Farm Limited,"25 Olivers Road,Te Ore Ore",Masterton,Masterton District Council,,-40.956012,175.689984,Risk Management Programme - Custom,No,,"Cottage cheese, Cream cheese, Dairy material, Dairy products, Fermented milk products, Firm and hard cheese (MSNF < 60%), Milk & cream, Milk & cream based formulations, Soft & semi-soft cheese (MSNF > 60%)",,2025-11-07,,,
P257/01,Temuka Freight Centre,Hally Terrace; 2 King Street,Temuka,Ashburton District Council,,0.0,0.0,Risk Management Programme - Stores - Cold and Dry,No,,"Dairy products, Non-AP",,2021-11-02,R & M Storage Limited,,
P381/01,Aratuna Freighters Limited,31 Arney Street,Greymouth,Grey District Council,,0.0,0.0,Risk Management Programme - Transport - Dairy material and dairy products,No,,"Animal products (non-dairy), Dairy material, Dairy products",,2022-11-11,,,
P416/01,Fonterra Brands (New Zealand) Limited,"Una Place, Takanini",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Cottage cheese, Cream cheese, Dairy fat blends, Dairy products, Fermented milk products, Milk & cream, Milk & cream based formulations, Non-AP, Soft & semi-soft cheese (MSNF > 60%)",,2023-09-11,,,
P781/01,Blue River Dairy LP,111 Nith Street,Invercargill,Invercargill City Council,,-46.4195503,168.3504341,Risk Management Programme - Custom,No,,"Dairy material, Dairy products, Follow-on formula, Infant formula, Milk powders, Nutritional powders excl IF & FOF",,2022-10-04,,,
PAC01/01,Cameron Harrison Limited,829 High Street,Lower Hutt,Hutt City Council,,-41.1990033,174.9347447,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Non-AP, Poultry, Red meat",,2023-02-23,,,
PACRFL2/01,Pacific Rim Foods Limited,"3 Rewa Rewa Rd, Raumaunga",Whangarei,Whangarei District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Poultry, Red meat",,2023-05-17,,,
PACTIX1/01,Pactix Limited,7 Katea Street,Otaki,Kapiti Coast District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Honey",,2023-07-26,,,
PAHI01/01,Philip Symes and Gail Symes,626 Pahi Road,Paparoa,Kaipara District Council,,-36.1113495,174.2301242,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Fish",,2020-07-29,Pahi Oysters,,
PAKAUFR3SH/01,Timo Christophersen,69 High Street,HAWARDEN,Hurunui District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,Eggs,,2022-02-10,,,
PAKURA1/01,Pakura Beekeeping a division of JRO Limited,"11442 State Highway 35, Cape Runaway",Opotiki,Opotiki District Council,,-37.5849475,177.9928461,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2022-04-11,,,
PANGAIR77/01,Dale Leonard Gifford and Donna-Marie Blanche Gifford,"34 Water Lane, Welcome Bay",Tauranga,Tauranga City Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,Bee products,,2016-09-21,,,
PARKSIDE01/01,Parkside Farm Limited,"23 Klifden Road,Ida Valley",Oturehua,Central Otago District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,"Eggs, Layer chickens, Rearer laying chickens",,2024-10-17,Parkside Farm,,
PATAKA01/01,Takitoa Limited,"202 Ohautira Road,RD1",Raglan,Waikato District Council,,0.0,0.0,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Red meat, Red offals",,2025-06-13,Pataka,,
PAU01/01,Pauling Industries Limited,"1-3 Argus Place, Hillcrest",Auckland,Auckland Council,,-36.785536,174.7414831,Risk Management Programme - Custom,No,,Bee products,,2023-05-15,,,
PAUARIKI18/01,Pauariki Honey Limited,"3B Tupaea Street, Awapuni",Gisborne,Gisborne District Council,,-38.6657321,177.9972101,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Comb honey, Dried pollen, Honey",,2018-05-03,,,
PAW2012/01,Peter Woudenberg & Alie Woudenberg Partnership,"407 Weedons Ross Road,RD 5",Christchurch,Christchurch City Council,,0.0,0.0,Risk Management Programme - Eggs,No,,"Eggs, Layer chickens, Rearer laying chickens",,2022-02-14,,,
PB01/01,Premier Beehive NZ,36-50 Moreton Road,Carterton,Carterton District Council,,-41.0473635,175.5385532,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Non-AP, Poultry, Red meat",,2021-11-09,,,
PBL07/01,Pristine Biologicals (NZ) Limited,8 Mako Street,Dargaville,Kaipara District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Blood, Red meat",,2017-08-22,,,
PD429/01,Sealord Group Limited,149 Vickerman Street,Nelson,Nelson City Council,,-41.2570391,173.2800057,Risk Management Programme - Custom,No,,"Crustaceans (including rock lobsters), Fish, Fish meal, Squid & other cephalopods",,2020-07-08,,,
PDL01/01,Prodotti D'Italia Limited,"36 Lady Ruby Drive, East Tamaki",Auckland,Auckland Council,,-36.9486952,174.8971953,Risk Management Programme - Stores - Cold and Dry,No,,"Animal products (non-dairy), Dairy products, Non-AP, Processed cheese",,2022-12-16,,,
PESTPRO1/01,Pest Pro NZ Limited,"38 Canon Road,Tahawai",Katikati,Western Bay Of Plenty District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Fish, Red meat, Wild birds (ground-living), Wild deer, Wild goats, Wild hares, Wild pigs, Wild possums, Wild rabbits, Wild wallabies",,2019-04-12,,,
PETPAL01/01,King Country Pet Food New Zealand Limited,"12 Racecourse Road, Manunui",Taumarunui,Ruapehu District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Fish, Poultry, Red meat",,2022-11-29,,,
PF101/01,Otago Petfoods Limited,"12 McGlashan Street, Mosgiel",Dunedin,Dunedin City Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Alpacas/llamas, Animal products (non-dairy), Bobby calves, Cattle, Farmed Deer, Farmed goats, Fish, Hides & Skins, Horses (includes mules, donkeys & hinnies), Poultry, Red meat, Sheep, Wild cattle, Wild deer, Wild goats, Wild rabbits/hares, Wild tahr",,2019-03-05,,,
PF105/01,A C Petfoods (2007) Limited,"3789 Ohaupo Road, SH 3",OHAUPO,Waipa District Council,,-37.8879884,175.3215784,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bobby calves, Cattle, Farmed Deer, Farmed goats, Hides & Skins, Horses (includes mules, donkeys & hinnies), Red meat, Sheep, Wild cattle, Wild deer, Wild horses, Wild possums, Wild rabbits/hares, Wild sheep, Wild wallabies",,2019-01-17,,,
PF11/01,Heinz Wattie's Limited,Cnr Tomoana & Richmond Roads,Hastings,Hastings District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Bivalve molluscan shellfish, Fish, Honey, Poultry, Red meat",,2023-03-31,,,
PF115/01,Meateor Pet Foods Limited Partnership,Johnson Way Road,WHAKATU,Hastings District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Fish, Poultry, Red meat",,2023-04-14,,,
PF152/01,Terry David Black and Jill Black Partnership,"364 Main Road, Mangateretere, RD 2",Hastings,Hastings District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Bobby calves, Farmed goats, Fish, Poultry, Red meat, Sheep",,2005-06-28,K9.F.0,,
PF161/01,Meateor Pet Foods Limited Partnership,365 Kaikorai Valley Road,Dunedin,Dunedin City Council,,-45.8790093,170.4719355,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Fish, Red meat",,2019-04-01,,,
PF19/01,Best Mates Petfood Company Limited,10 Dean Crescent,Waihi,Hauraki District Council,,-37.4017398,175.8227182,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Poultry, Red meat",,2019-04-11,,,
PF219/01,Arcadian New Zealand Limited,"Unit F, 99 Colombo Street, Frankton",Hamilton,Hamilton City Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Bivalve molluscan shellfish, Fish, Poultry, Red meat",,2018-02-16,,,
PF22/01,Medallion 2010 Limited,26 Coughlan Road,Waipukurau,Auckland Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Bobby calves, Cattle, Farmed Deer, Farmed goats, Farmed pigs, Fish, Hides & Skins, Horses (includes mules, donkeys & hinnies), Ostriches & emus, Poultry, Red meat, Sheep",,2015-05-21,,,
PF35/01,Vital Petfoods Limited,"10 Station Road, Belfast",Christchurch,Christchurch City Council,,-43.4496194,172.6371164,Risk Management Programme - Custom,No,,"Bee products, Dairy products, Eggs, Fish, Poultry, Red meat",,2023-03-29,,,
PF450/01,Ziwi Limited,450 Two Chain Road,BURNHAM,Christchurch City Council,,-43.6009631,172.3189426,Risk Management Programme - Custom,No,,"Bee products, Bivalve molluscan shellfish, Eggs, Fish, Poultry, Red meat",,2021-07-19,,,
PF5/01,Butch Pet Foods Limited,"6 Rupeke Place, Henderson",Auckland,Auckland Council,,-36.8857888,174.6230139,Risk Management Programme - Custom,No,,"Fish, Poultry, Red meat",,2012-07-11,,,
PF6/01,Real Pet Food Company Limited,"2272 State Highway 1, Pokeno",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Fish, Ostriches & emus, Poultry, Red meat",,2023-03-22,,,
PF65/01,No Moore Hassell Pet Food Limited,128 Hokio Beach Road,Levin,Horowhenua District Council,,-40.6307086,175.2701233,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bobby calves, Cattle, Farmed Deer, Farmed goats, Horses (includes mules, donkeys & hinnies), Poultry, Red meat, Sheep",,2005-06-28,,,
PF74/01,Forde's Petfood 2021 Limited,"Rapid No 1093 Hundred Line Road, RD 3",Winton,Southland District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bee products, Bivalve molluscan shellfish, Bobby calves, Cattle, Eggs, Farmed Deer, Farmed goats, Fish, Hides & Skins, Horses (includes mules, donkeys & hinnies), Poultry, Red meat, Sheep, Wild chamois, Wild deer, Wild goats, Wild hares, Wild possums, Wild rabbits, Wild tahr, Wild wallabies",,2020-03-27,,,
PF8/01,Superior Pet Food Co. Limited,56 Grey Street,Paeroa,Hauraki District Council,,-37.3738564,175.6605292,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bee products, Bivalve molluscan shellfish, Deer Velvet, Eggs, Fish, Ostriches & emus, Poultry, Red meat, Wild possums",,2021-10-06,,,
PFC01/01,The Pure Food Co Limited,"180 Savill Drive, Otahuhu",Auckland,Auckland Council,,-36.9503319,174.8192953,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bee products, Bivalve molluscan shellfish, Eggs, Fish, Non-AP, Poultry, Red meat",,2023-02-22,,,
PFL001/01,Parlato Farming Co (2008) Limited,"1029 Foxton Shannon Road, RD 13",Foxton,Horowhenua District Council,,-40.4855155,175.3372491,Risk Management Programme - Farm dairies - Export eligible milk,No,,Dairy material,,2022-12-01,,,
PFNL1/01,Premium Food NZ Limited,"184 Station Road, Penrose",Auckland,Auckland Council,,-36.9144488,174.8080695,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bee products, Bivalve molluscan shellfish, Dried blood, Eggs, Fish, Non-AP, Poultry, Red meat",,2023-02-28,,,
PFNZ2/01,PetfoodNZ International Limited,14 Kahutia Street,Gisborne,Gisborne District Council,,-38.669723,178.024296,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Eggs, Fish, Poultry, Red meat",,2022-05-24,,,
PFNZ4/01,PetfoodNZ International Limited,144 Lowe Street,Gisborne,Gisborne District Council,,-38.6703543,178.0233016,Risk Management Programme - Stores - Cold and Dry,No,,"Animal products (non-dairy), Non-AP",,2021-04-27,,,
PG01/01,Premium Game 2018 Limited,23 Timandra Place,Blenheim,Marlborough District Council,,0.0,0.0,"Risk Management Programme - Custom, Dual operator butcher",No,,"Animal products (non-dairy), Non-AP, Other animal products, Red meat",,2023-08-08,,,
PGGWRIV1/01,PGG Wrightson Limited,"482B Springs Road, Prebbleton",Christchurch,Christchurch City Council,,-43.5700856,172.5217818,Risk Management Programme - Custom,No,,"Deer Velvet, Non-AP",,2019-07-19,,,
PH07/01,Streamlands Export NZ Limited,"22 Kotzikas Place, Sockburn",Christchurch,Christchurch City Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Deer Co-products, Deer Velvet, Hides & Skins, Offal, Red meat",,2020-11-19,,,
PH1/01,Talley's Group Limited,"Ward Street, Port Motueka",Motueka,Tasman District Council,,-41.1362266,173.020976,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Dairy products, Fish, Fish meal, Fish oil, Gastropods (other than paua), Non-AP, Other animal products, Squid & other cephalopods",,2023-06-19,,,
PH103/01,Talley's Group Limited,1 Palmerston Street,Westport,Buller District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Crustaceans (including rock lobsters), Fish, Other animal products, Squid & other cephalopods",,2023-06-19,,,
